gene_id	gene_symbol	ENTREZ	HGNC_ID	PTV_count	PTV_p_val	PTV_MPC3_count	PTV_MPC3_p_val	PTV_MPC2_count	PTV_MPC2_p_val	MPC3_count	MPC2_count	MPC2_p_val
ENSG00000148399	DPH7	92715	25199	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000148400	NOTCH1	4851	7881	0	1	NA	NA	0	1	NA	0	1
ENSG00000148408	CACNA1B	774	1389	0	1	0	1	0	1	0	0	1
ENSG00000148411	NACC2	138151	23846	0	1	NA	NA	0	1	NA	0	1
ENSG00000148426	PROSER2	254427	23728	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000148429	USP6NL	9712	16858	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000148444	COMMD3	23412	23332	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000148450	MSRB2	22921	17061	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000148459	PDSS1	23590	17759	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000148468	FAM171A1	221061	23522	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000148481	FAM188A	NA	NA	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000148482	SLC39A12	221074	20860	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000148483	TMEM236	653567	23473	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000148484	RSU1	6251	10464	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000148488	ST8SIA6	338596	23317	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000148498	PARD3	56288	16051	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000148513	ANKRD30A	91074	17234	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000148516	ZEB1	6935	11642	1	0.01589383	1	0.0253050700682851	1	0.02598361	0	0	1
ENSG00000148541	FAM13C	220965	19371	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000148572	NRBF2	29982	19692	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000148584	A1CF	29974	24086	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000148600	CDHR1	92211	14550	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000148602	LRIT1	26103	23404	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000148604	RGR	5995	9990	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000148606	POLR3A	11128	30074	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000148634	HERC4	26091	24521	0	1	NA	NA	0	1	NA	0	1
ENSG00000148655	C10orf11	NA	NA	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000148660	CAMK2G	818	1463	0	1	0	1	0	1	0	0	1
ENSG00000148671	ADIRF	10974	24043	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000148672	GLUD1	2746	4335	0	1	0	1	0	1	0	0	1
ENSG00000148677	ANKRD1	27063	15819	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000148680	HTR7	3363	5302	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000148688	RPP30	10556	17688	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000148690	FRA10AC1	118924	1162	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000148700	ADD3	120	245	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000148702	HABP2	3026	4798	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000148704	VAX1	11023	12660	0	1	NA	NA	0	1	NA	0	1
ENSG00000148719	DNAJB12	54788	14891	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000148730	EIF4EBP2	1979	3289	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000148734	NPFFR1	64106	17425	0	1	NA	NA	0	1	NA	0	1
ENSG00000148735	PLEKHS1	79949	26285	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000148737	TCF7L2	6934	11641	0	1	0	1	0	1	0	0	1
ENSG00000148773	MKI67	4288	7107	2	0.001229583	NA	NA	NA	NA	NA	NA	NA
ENSG00000148795	CYP17A1	1586	2593	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000148798	INA	9118	6057	0	1	NA	NA	0	1	NA	0	1
ENSG00000148803	FUOM	282969	24733	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000148814	LRRC27	80313	29346	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000148824	MTG1	92170	32159	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000148826	NKX6-2	84504	19321	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000148832	PAOX	196743	20837	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000148834	GSTO1	9446	13312	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000148835	TAF5	6877	11539	0	1	NA	NA	0	1	NA	0	1
ENSG00000148840	PPRC1	23082	30025	0	1	0	1	0	1	0	0	1
ENSG00000148841	ITPRIP	85450	29370	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000148842	CNNM2	54805	103	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000148843	PDCD11	22984	13408	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000148848	ADAM12	8038	190	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000148908	RGS10	6001	9992	0	1	NA	NA	0	1	NA	0	1
ENSG00000148925	BTBD10	84280	21445	0	1	0	1	0	1	0	0	1
ENSG00000148926	ADM	133	259	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000148935	GAS2	2620	4167	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000148942	SLC5A12	159963	28750	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000148943	LIN7C	55327	17789	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000148948	LRRC4C	57689	29317	0	1	NA	NA	0	1	NA	0	1
ENSG00000148950	IMMP1L	196294	26317	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000148965	SAA4	6291	10516	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000148985	PGAP2	27315	17893	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000149016	TUT1	64852	26184	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000149021	SCGB1A1	7356	12523	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000149043	SYT8	90019	19264	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000149050	ZNF214	7761	13006	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000149054	ZNF215	7762	13007	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000149084	HSD17B12	51144	18646	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000149089	APIP	51074	17581	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000149090	PAMR1	25891	24554	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000149091	DGKZ	8525	2857	0	1	NA	NA	0	1	NA	0	1
ENSG00000149100	EIF3M	10480	24460	0	1	0	1	0	1	0	0	1
ENSG00000149115	TNKS1BP1	85456	19081	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000149124	GLYAT	10249	13734	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000149131	SERPING1	710	1228	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000149133	OR5F1	338674	8343	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000149136	SSRP1	6749	11327	0	1	0	1	0	1	0	0	1
ENSG00000149150	SLC43A1	8501	9225	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000149177	PTPRJ	5795	9673	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000149179	C11orf49	79096	28720	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000149182	ARFGAP2	84364	13504	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000149187	CELF1	10658	2549	0	1	NA	NA	0	1	NA	0	1
ENSG00000149196	C11orf73	NA	NA	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000149201	CCDC81	60494	26281	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000149212	SESN3	143686	23060	0	1	NA	NA	0	1	NA	0	1
ENSG00000149218	ENDOD1	23052	29129	0	1	NA	NA	0	1	NA	0	1
ENSG00000149231	CCDC82	79780	26282	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000149243	KLHL35	283212	26597	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000149256	TENM4	26011	29945	1	0.04638056	NA	NA	NA	NA	NA	NA	NA
ENSG00000149257	SERPINH1	871	1546	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000149260	CAPN5	726	1482	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000149262	INTS4	92105	25048	0	1	NA	NA	0	1	NA	0	1
ENSG00000149269	PAK1	5058	8590	0	1	0	1	0	1	0	0	1
ENSG00000149273	RPS3	6188	10420	0	1	0	1	0	1	0	0	1
ENSG00000149289	ZC3H12C	85463	29362	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000149292	TTC12	54970	23700	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000149294	NCAM1	NA	NA	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000149295	DRD2	1813	3023	0	1	NA	NA	0	1	NA	0	1
ENSG00000149300	C11orf52	91894	30531	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000149305	HTR3B	9177	5298	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000149308	NPAT	4863	7896	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000149311	ATM	472	795	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000149313	AASDHPPT	60496	14235	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000149328	GLB1L2	89944	25129	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000149346	SLX4IP	128710	16225	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000149357	LAMTOR1	55004	26068	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000149380	P4HA3	283208	30135	0	1	0	1	0	1	0	0	1
ENSG00000149403	GRIK4	2900	4582	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000149418	ST14	6768	11344	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000149428	HYOU1	10525	16931	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000149435	GGTLC1	92086	16437	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000149443	C20orf78	100128496	16210	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000149451	ADAM33	80332	15478	0	1	NA	NA	0	1	NA	0	1
ENSG00000149452	SLC22A8	9376	10972	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000149474	CSRP2BP	NA	NA	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000149476	DAK	NA	NA	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000149480	MTA2	9219	7411	0	1	0	1	0	1	0	0	1
ENSG00000149483	TMEM138	51524	26944	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000149485	FADS1	3992	3574	0	1	0	1	0	1	0	0	1
ENSG00000149488	TMC2	117532	16527	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000149489	ROM1	6094	10254	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000149499	EML3	256364	26666	0	1	NA	NA	0	1	NA	0	1
ENSG00000149503	INCENP	3619	6058	1	0.023824755	NA	NA	NA	NA	NA	NA	NA
ENSG00000149506	ZP1	22917	13187	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000149507	OOSP2	219990	26699	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000149516	MS4A3	932	7317	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000149527	PLCH2	9651	29037	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000149531	FRG1B	NA	NA	0	1	NA	NA	0	1	NA	0	1
ENSG00000149532	CPSF7	79869	30098	0	1	NA	NA	0	1	NA	0	1
ENSG00000149534	MS4A2	2206	7316	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000149541	B3GAT3	26229	923	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000149547	EI24	9538	13276	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000149548	CCDC15	80071	25798	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000149554	CHEK1	1111	1925	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000149557	FEZ1	9638	3659	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000149564	ESAM	90952	17474	1	0.012990776	NA	NA	NA	NA	NA	NA	NA
ENSG00000149571	KIRREL3	84623	23204	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000149573	MPZL2	10205	3496	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000149575	SCN2B	6327	10589	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000149577	SIDT2	51092	24272	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000149582	TMEM25	84866	25890	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000149591	TAGLN	6876	11553	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000149596	JPH2	57158	14202	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000149599	DUSP15	128853	16236	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000149600	COMMD7	149951	16223	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000149609	C20orf144	128864	16137	0	1	NA	NA	0	1	NA	0	1
ENSG00000149633	KIAA1755	85449	29372	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000149634	SPATA25	128497	16158	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000149636	DSN1	79980	16165	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000149639	SOGA1	140710	16111	0	1	NA	NA	0	1	NA	0	1
ENSG00000149646	CNBD2	140894	16145	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000149651	SPINT4	391253	16130	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000149654	CDH22	64405	13251	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000149657	LSM14B	149986	15887	0	1	0	1	0	1	0	0	1
ENSG00000149658	YTHDF1	54915	15867	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000149679	CABLES2	81928	16143	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000149716	ORAOV1	220064	17589	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000149735	GPHA2	170589	18054	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000149742	SLC22A9	114571	16261	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000149743	TRPT1	83707	20316	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000149761	NUDT22	84304	28189	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000149781	FERMT3	83706	23151	0	1	NA	NA	1	0.038704144	NA	1	0.018875335
ENSG00000149782	PLCB3	5331	9056	0	1	NA	NA	0	1	NA	0	1
ENSG00000149792	MRPL49	740	1176	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000149798	CDC42EP2	10435	16263	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000149806	FAU	2197	3597	0	1	NA	NA	0	1	NA	0	1
ENSG00000149809	TM7SF2	7108	11863	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000149823	VPS51	738	1172	0	1	NA	NA	0	1	NA	0	1
ENSG00000149922	TBX6	6911	11605	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000149923	PPP4C	5531	9319	0	1	0	1	0	1	0	0	1
ENSG00000149925	ALDOA	226	414	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000149926	FAM57B	83723	25295	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000149927	DOC2A	8448	2985	1	0.00827499	NA	NA	NA	NA	NA	NA	NA
ENSG00000149929	HIRIP3	8479	4917	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000149930	TAOK2	9344	16835	0	1	0	1	0	1	0	0	1
ENSG00000149932	TMEM219	124446	25201	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000149948	HMGA2	8091	5009	0	1	NA	NA	0	1	NA	0	1
ENSG00000149968	MMP3	4314	7173	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000149970	CNKSR2	22866	19701	0	1	NA	NA	0	1	NA	0	1
ENSG00000149972	CNTN5	53942	2175	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000150045	KLRF1	51348	13342	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000150048	CLEC1A	51267	24355	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000150051	MKX	283078	23729	0	1	0	1	0	1	0	0	1
ENSG00000150054	MPP7	143098	26542	1	0.0157115	NA	NA	NA	NA	NA	NA	NA
ENSG00000150093	ITGB1	3688	6153	0	1	NA	NA	0	1	NA	0	1
ENSG00000150201	FXYD4	53828	4028	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000150244	TRIM48	79097	19021	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000150261	OR8K1	390157	14831	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000150269	OR5M9	390162	15294	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000150275	PCDH15	65217	14674	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000150281	CTF1	1489	2499	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000150316	CWC15	51503	26939	0	1	NA	NA	0	1	NA	0	1
ENSG00000150337	FCGR1A	2209	3613	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000150347	ARID5B	84159	17362	0	1	0	1	0	1	0	0	1
ENSG00000150361	KLHL1	57626	6352	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000150394	CDH8	1006	1767	0	1	NA	NA	0	1	NA	0	1
ENSG00000150401	DCUN1D2	55208	20328	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000150403	TMCO3	55002	20329	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000150433	TMEM218	219854	27344	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000150455	TIRAP	114609	17192	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000150456	N6AMT2	NA	NA	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000150457	LATS2	26524	6515	0	1	NA	NA	0	1	NA	0	1
ENSG00000150459	SAP18	10284	10530	0	1	NA	NA	0	1	NA	0	1
ENSG00000150471	LPHN3	NA	NA	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000150477	KIAA1328	57536	29248	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000150510	FAM124A	220108	26413	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000150526	MIA2	NA	NA	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000150527	CTAGE5	NA	NA	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000150540	HNMT	3176	5028	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000150551	LYPD1	116372	28431	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000150556	LYPD6B	130576	27018	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000150593	PDCD4	27250	8763	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000150594	ADRA2A	150	281	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000150625	GPM6A	2823	4460	0	1	NA	NA	0	1	NA	0	1
ENSG00000150627	WDR17	116966	16661	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000150628	SPATA4	132851	17333	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000150630	VEGFC	7424	12682	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000150636	CCDC102B	79839	26295	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000150637	CD226	10666	16961	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000150656	CNDP1	84735	20675	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000150667	FSIP1	161835	21674	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000150672	DLG2	1740	2901	1	0.042207448	NA	NA	1	0.046680324	NA	0	1
ENSG00000150676	CCDC83	220047	28535	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000150681	RGS18	64407	14261	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000150687	PRSS23	11098	14370	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000150712	MTMR12	54545	18191	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000150722	PPP1R1C	151242	14940	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000150750	C11orf53	341032	30527	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000150753	CCT5	22948	1618	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000150756	FAM173B	134145	27029	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000150760	DOCK1	1793	2987	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000150764	DIXDC1	85458	23695	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000150768	DLAT	1737	2896	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000150773	PIH1D2	120379	25210	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000150776	C11orf57	NA	NA	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000150779	TIMM8B	26521	11818	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000150782	IL18	3606	5986	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000150787	PTS	5805	9689	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000150867	PIP4K2A	5305	8997	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000150873	C2orf50	130813	26324	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000150893	FREM2	341640	25396	1	0.045745774	NA	NA	NA	NA	NA	NA	NA
ENSG00000150907	FOXO1	2308	3819	0	1	0	1	0	1	0	0	1
ENSG00000150938	CRIM1	51232	2359	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000150961	SEC24D	9871	10706	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000150967	ABCB9	23457	50	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000150977	RILPL2	196383	28787	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000150990	DHX37	57647	17210	0	1	0	1	0	1	0	0	1
ENSG00000150991	UBC	7316	12468	0	1	0	1	0	1	0	0	1
ENSG00000150995	ITPR1	3708	6180	0	1	NA	NA	0	1	NA	0	1
ENSG00000151005	TKTL2	84076	25313	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000151006	PRSS53	339105	34407	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000151012	SLC7A11	23657	11059	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000151014	CCRN4L	NA	NA	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000151023	ENKUR	219670	28388	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000151025	GPR158	57512	23689	0	1	NA	NA	0	1	NA	0	1
ENSG00000151033	LYZL2	119180	29613	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000151062	CACNA2D4	93589	20202	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000151065	DCP1B	196513	24451	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000151067	CACNA1C	775	1390	0	1	NA	NA	0	1	NA	0	1
ENSG00000151079	KCNA6	NA	NA	0	1	NA	NA	0	1	NA	0	1
ENSG00000151090	THRB	7068	11799	0	1	0	1	1	0.05505587	0	1	0.04648142
ENSG00000151092	NGLY1	55768	17646	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000151093	OXSM	54995	26063	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000151116	UEVLD	55293	30866	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000151117	TMEM86A	144110	26890	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000151131	C12orf45	121053	28628	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000151135	C12orf23	NA	NA	0	1	NA	NA	0	1	NA	0	1
ENSG00000151136	BTBD11	121551	23844	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000151148	UBE3B	89910	13478	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000151150	ANK3	288	494	0	1	NA	NA	0	1	NA	0	1
ENSG00000151151	IPMK	253430	20739	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000151164	RAD9B	144715	21700	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000151176	PLBD2	196463	27283	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000151208	DLG5	9231	2904	0	1	NA	NA	0	1	NA	0	1
ENSG00000151224	MAT1A	4143	6903	0	1	NA	NA	0	1	NA	0	1
ENSG00000151229	SLC2A13	114134	15956	0	1	NA	NA	0	1	NA	0	1
ENSG00000151233	GXYLT1	283464	27482	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000151239	TWF1	5756	9620	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000151240	DIP2C	22982	29150	0	1	NA	NA	0	1	NA	0	1
ENSG00000151247	EIF4E	1977	3287	0	1	0	1	0	1	0	0	1
ENSG00000151276	MAGI1	9223	946	0	1	NA	NA	0	1	NA	0	1
ENSG00000151287	TEX30	93081	25188	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000151292	CSNK1G3	1456	2456	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000151304	SRFBP1	153443	26333	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000151320	AKAP6	9472	376	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000151322	NPAS3	64067	19311	1	0.016142809	NA	NA	1	0.045165595	NA	0	1
ENSG00000151327	FAM177A1	283635	19829	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000151332	MBIP	51562	20427	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000151338	MIPOL1	145282	21460	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000151348	EXT2	2132	3513	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000151353	TMEM18	129787	25257	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000151360	ALLC	55821	17377	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000151364	KCTD14	65987	23295	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000151365	THRSP	7069	11800	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000151376	ME3	10873	6985	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000151379	MSGN1	343930	14907	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000151388	ADAMTS12	81792	14605	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000151413	NUBPL	80224	20278	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000151414	NEK7	140609	13386	0	1	NA	NA	0	1	NA	0	1
ENSG00000151418	ATP6V1G3	127124	18265	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000151422	FER	2241	3655	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000151445	VIPAS39	63894	20347	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000151458	ANKRD50	57182	29223	0	1	NA	NA	NA	NA	NA	NA	NA
